CustomerID,TotalRevenue,TotalOrders,AvgOrderValue,LifespanDays,FirstPurchase,LastPurchase
12646,1346.97,2,673.485,44,2011-10-21,2011-12-05
14154,1345.62,2,672.81,0,2011-04-14,2011-04-14
15398,1345.53,2,672.765,62,2011-09-22,2011-11-23
12463,1344.78,4,336.195,188,2011-04-12,2011-10-17
17372,1342.68,8,167.835,321,2010-12-12,2011-10-30
16317,1341.65,3,447.2166666666667,177,2011-02-15,2011-08-12
13743,1341.6,7,191.65714285714284,256,2011-03-25,2011-12-07
18177,1341.42,6,223.57000000000002,224,2011-03-29,2011-11-08
16045,1340.7,4,335.175,170,2011-02-22,2011-08-12
13501,1340.32,1,1340.32,0,2011-02-24,2011-02-24
15734,1339.45,2,669.725,85,2011-05-23,2011-08-17
12620,1339.41,3,446.47,189,2011-05-19,2011-11-25
15059,1337.72,9,148.63555555555556,293,2011-01-09,2011-10-30
16110,1337.48,3,445.82666666666665,266,2011-02-01,2011-10-25
12919,1335.19,6,222.53166666666667,161,2011-06-23,2011-12-01
15680,1333.68,3,444.56,356,2010-12-08,2011-11-30
17932,1331.57,3,443.8566666666666,182,2011-05-12,2011-11-10
12676,1331.39,6,221.89833333333334,286,2011-02-01,2011-11-15
16295,1328.55,4,332.1375,54,2011-10-06,2011-11-30
15146,1327.16,2,663.58,126,2011-02-21,2011-06-28
17633,1324.84,4,331.21,88,2011-08-11,2011-11-08
12854,1324.5,3,441.5,239,2011-01-25,2011-09-22
17095,1324.16,3,441.3866666666667,312,2011-01-09,2011-11-17
16370,1320.56,4,330.14,142,2011-04-28,2011-09-18
14794,1319.91,7,188.55857142857144,331,2011-01-09,2011-12-07
13168,1319.19,4,329.7975,281,2011-01-25,2011-11-03
16083,1317.62,2,658.81,259,2010-12-14,2011-08-31
12526,1316.66,3,438.8866666666667,93,2011-09-06,2011-12-09
14921,1316.07,2,658.035,171,2011-05-22,2011-11-09
12576,1315.83,5,263.166,268,2011-02-08,2011-11-04
14511,1314.81,5,262.962,122,2011-07-29,2011-11-28
16464,1314.68,3,438.2266666666667,122,2011-07-20,2011-11-20
14973,1314.45,3,438.15000000000003,118,2011-04-28,2011-08-24
14738,1314.45,7,187.77857142857144,273,2011-01-27,2011-10-28
16040,1313.55,3,437.84999999999997,203,2011-03-16,2011-10-05
12364,1313.1,4,328.275,104,2011-08-19,2011-12-02
12516,1312.06,2,656.03,102,2011-06-12,2011-09-23
14856,1311.3799999999999,3,437.1266666666666,20,2011-10-14,2011-11-03
14477,1309.6,4,327.4,277,2011-02-15,2011-11-20
16120,1309.14,4,327.285,0,2011-10-11,2011-10-11
14047,1308.6100000000001,5,261.72200000000004,364,2010-12-02,2011-12-01
13328,1308.48,1,1308.48,0,2011-01-27,2011-01-27
14297,1305.33,4,326.3325,257,2011-03-10,2011-11-22
12507,1304.81,3,434.93666666666667,164,2011-02-14,2011-07-28
16744,1304.76,7,186.3942857142857,161,2011-06-19,2011-11-28
17919,1304.04,1,1304.04,0,2011-09-12,2011-09-12
15813,1303.9099999999999,2,651.9549999999999,31,2011-04-14,2011-05-16
14898,1303.52,6,217.25333333333333,347,2010-12-03,2011-11-16
15108,1300.25,4,325.0625,85,2011-04-26,2011-07-21
15494,1299.23,2,649.615,99,2011-08-10,2011-11-18
12488,1298.66,3,432.8866666666667,65,2011-09-25,2011-11-30
12372,1298.04,3,432.68,224,2011-02-16,2011-09-29
15602,1297.8700000000001,9,144.20777777777778,359,2010-12-06,2011-12-01
17961,1296.44,39,33.242051282051285,350,2010-12-02,2011-11-18
16929,1295.39,7,185.0557142857143,151,2011-07-07,2011-12-06
16224,1295.3,4,323.825,192,2011-04-04,2011-10-13
15621,1293.03,4,323.2575,17,2011-11-18,2011-12-05
16101,1290.7,1,1290.7,0,2011-09-30,2011-09-30
15171,1289.5,1,1289.5,0,2011-01-12,2011-01-12
15136,1286.7,4,321.675,93,2011-09-04,2011-12-07
16949,1286.27,6,214.37833333333333,312,2011-01-27,2011-12-06
17350,1286.07,4,321.5175,42,2011-10-19,2011-12-01
17802,1285.04,3,428.34666666666664,290,2010-12-02,2011-09-18
16899,1281.56,6,213.59333333333333,352,2010-12-14,2011-12-02
13878,1281.53,1,1281.53,0,2011-10-16,2011-10-16
13538,1280.85,7,182.97857142857143,272,2011-01-28,2011-10-27
16951,1277.75,3,425.9166666666667,169,2011-02-08,2011-07-28
16692,1276.0,2,638.0,32,2011-02-23,2011-03-28
17019,1272.61,4,318.1525,357,2010-12-06,2011-11-28
12394,1272.48,2,636.24,153,2011-05-06,2011-10-07
12630,1270.88,2,635.44,34,2011-10-27,2011-11-30
14669,1269.99,3,423.33,90,2011-01-11,2011-04-12
13492,1269.84,3,423.28,78,2011-05-09,2011-07-26
13431,1269.1,2,634.55,21,2011-09-12,2011-10-03
14916,1268.98,4,317.245,253,2011-01-19,2011-09-30
15199,1268.7,4,317.175,249,2011-02-04,2011-10-11
16660,1267.6499999999999,4,316.91249999999997,303,2011-01-24,2011-11-23
17037,1267.32,1,1267.32,0,2011-09-13,2011-09-13
17158,1266.97,3,422.3233333333333,328,2010-12-14,2011-11-07
14105,1266.23,1,1266.23,0,2011-04-14,2011-04-14
13989,1266.08,2,633.04,173,2011-04-14,2011-10-05
16842,1264.19,3,421.3966666666667,201,2011-02-10,2011-08-31
15497,1262.2,2,631.1,302,2011-01-24,2011-11-22
15009,1261.78,3,420.5933333333333,12,2011-11-14,2011-11-27
16688,1260.86,4,315.215,59,2011-10-10,2011-12-08
17388,1259.56,4,314.89,209,2011-02-25,2011-09-23
17412,1258.06,7,179.72285714285712,369,2010-12-02,2011-12-07
13151,1257.8700000000001,1,1257.8700000000001,0,2011-02-17,2011-02-17
14931,1257.68,5,251.536,236,2011-04-13,2011-12-05
16639,1257.51,3,419.17,204,2011-04-18,2011-11-08
17481,1255.59,4,313.8975,90,2011-09-07,2011-12-06
13848,1255.0,3,418.3333333333333,273,2010-12-08,2011-09-08
17262,1253.3600000000001,5,250.67200000000003,313,2010-12-08,2011-10-18
14698,1250.76,5,250.152,49,2011-10-19,2011-12-08
14383,1247.69,3,415.8966666666667,125,2011-06-29,2011-11-01
12689,1247.61,2,623.805,101,2011-08-04,2011-11-14
13029,1247.5,3,415.8333333333333,322,2010-12-21,2011-11-09
15004,1246.32,1,1246.32,0,2011-07-15,2011-07-15
12494,1246.1000000000001,7,178.01428571428573,349,2010-12-09,2011-11-24
13860,1245.9,5,249.18,85,2011-09-14,2011-12-08
14428,1244.83,5,248.96599999999998,317,2011-01-18,2011-12-02
16531,1244.59,7,177.79857142857142,338,2010-12-14,2011-11-17
17584,1242.3,2,621.15,120,2011-08-04,2011-12-02
17588,1240.2,3,413.40000000000003,132,2011-04-21,2011-08-31
17731,1240.11,4,310.0275,104,2011-06-09,2011-09-21
12985,1239.38,2,619.69,27,2011-11-11,2011-12-09
13476,1238.47,2,619.235,102,2011-03-03,2011-06-14
14893,1237.8500000000001,2,618.9250000000001,2,2011-11-28,2011-11-30
13931,1237.53,2,618.765,185,2011-03-04,2011-09-05
15201,1236.54,5,247.308,160,2011-04-06,2011-09-13
14684,1236.28,5,247.256,336,2010-12-12,2011-11-14
15376,1233.3600000000001,3,411.12000000000006,182,2011-05-01,2011-10-30
15910,1232.18,8,154.0225,315,2011-01-27,2011-12-09
18080,1231.5,2,615.75,223,2011-04-11,2011-11-21
18171,1231.31,5,246.262,274,2011-01-10,2011-10-12
14913,1227.43,4,306.8575,323,2010-12-15,2011-11-04
12997,1226.89,4,306.7225,294,2011-01-26,2011-11-17
12412,1226.88,3,408.96000000000004,94,2011-06-23,2011-09-26
17774,1225.41,4,306.3525,208,2011-02-07,2011-09-04
15841,1224.06,4,306.015,266,2011-01-05,2011-09-28
13208,1223.9,6,203.98333333333335,250,2011-02-03,2011-10-12
16794,1222.71,10,122.271,179,2011-06-12,2011-12-08
14745,1220.26,5,244.052,172,2011-02-27,2011-08-19
15227,1219.4,5,243.88000000000002,280,2011-01-26,2011-11-03
13491,1215.82,10,121.582,320,2010-12-02,2011-10-19
17410,1214.72,5,242.94400000000002,199,2011-05-08,2011-11-23
13055,1214.41,3,404.80333333333334,135,2011-05-10,2011-09-22
18263,1213.1599999999999,3,404.3866666666666,226,2011-04-01,2011-11-14
13918,1212.8400000000001,2,606.4200000000001,203,2011-03-31,2011-10-21
16653,1212.66,2,606.33,55,2011-09-29,2011-11-23
12464,1212.05,8,151.50625,299,2011-02-03,2011-11-29
17653,1207.56,4,301.89,83,2011-08-11,2011-11-03
15737,1205.1200000000001,8,150.64000000000001,228,2011-04-11,2011-11-25
16800,1201.49,1,1201.49,0,2011-11-28,2011-11-28
13158,1201.06,4,300.265,224,2011-01-25,2011-09-06
17320,1200.6200000000001,3,400.2066666666667,267,2010-12-06,2011-08-31
17800,1199.01,9,133.22333333333333,296,2011-01-09,2011-11-02
15605,1198.23,5,239.64600000000002,337,2010-12-01,2011-11-03
13118,1197.81,5,239.56199999999998,269,2011-02-24,2011-11-20
13211,1197.42,3,399.14000000000004,350,2010-12-13,2011-11-29
16042,1197.27,5,239.454,310,2011-01-11,2011-11-17
17867,1197.1000000000001,6,199.51666666666668,258,2011-02-24,2011-11-09
14487,1196.33,6,199.38833333333332,341,2010-12-06,2011-11-13
17720,1195.94,4,298.985,341,2010-12-07,2011-11-13
17526,1195.8999999999999,4,298.97499999999997,360,2010-12-09,2011-12-05
15145,1194.73,4,298.6825,244,2011-04-05,2011-12-05
12611,1193.32,1,1193.32,0,2011-10-18,2011-10-18
13882,1191.13,5,238.22600000000003,61,2011-10-06,2011-12-07
12462,1189.59,2,594.795,284,2011-02-09,2011-11-21
16612,1187.66,4,296.915,278,2011-02-01,2011-11-07
15630,1186.35,2,593.175,159,2011-05-19,2011-10-25
13752,1186.28,6,197.71333333333334,122,2011-04-07,2011-08-07
17058,1179.89,3,393.2966666666667,158,2011-04-14,2011-09-19
16950,1178.56,3,392.8533333333333,310,2010-12-07,2011-10-14
12885,1175.22,3,391.74,60,2011-08-08,2011-10-07
12640,1174.58,3,391.52666666666664,57,2011-09-19,2011-11-16
15306,1174.35,3,391.45,83,2011-07-14,2011-10-06
14857,1173.12,2,586.56,88,2011-07-14,2011-10-11
13611,1171.8,3,390.59999999999997,270,2010-12-15,2011-09-11
18168,1169.94,6,194.99,196,2010-12-02,2011-06-16
12358,1168.06,2,584.03,149,2011-07-12,2011-12-08
13500,1166.77,3,388.92333333333335,99,2011-08-09,2011-11-16
14737,1164.55,3,388.18333333333334,349,2010-12-21,2011-12-06
14261,1163.45,2,581.725,27,2011-09-22,2011-10-20
14447,1163.23,5,232.64600000000002,261,2011-03-04,2011-11-21
16714,1161.53,3,387.1766666666667,98,2011-01-26,2011-05-05
12546,1161.5,2,580.75,31,2011-09-23,2011-10-24
15088,1160.07,2,580.035,45,2011-10-03,2011-11-18
17348,1159.52,5,231.904,283,2011-02-15,2011-11-25
13499,1159.11,5,231.82199999999997,252,2011-03-15,2011-11-22
16184,1158.79,6,193.13166666666666,147,2011-05-12,2011-10-06
14723,1158.3,6,193.04999999999998,361,2010-12-03,2011-11-29
13744,1156.36,2,578.18,197,2011-02-20,2011-09-05
16637,1154.47,4,288.6175,193,2011-04-28,2011-11-07
16062,1153.62,4,288.405,355,2010-12-10,2011-11-30
12710,1149.02,3,383.00666666666666,104,2011-05-22,2011-09-04
17505,1145.84,2,572.92,44,2011-05-18,2011-07-01
16766,1145.6,2,572.8,0,2011-03-11,2011-03-11
12769,1143.6,1,1143.6,0,2011-04-15,2011-04-15
17770,1143.27,5,228.654,83,2011-03-02,2011-05-25
18125,1142.99,4,285.7475,286,2011-01-27,2011-11-10
15985,1142.42,2,571.21,113,2011-04-17,2011-08-08
16270,1141.24,1,1141.24,0,2010-12-21,2010-12-21
13330,1140.93,3,380.31,223,2011-01-28,2011-09-08
13819,1140.35,3,380.1166666666666,18,2011-01-24,2011-02-11
16172,1140.21,5,228.042,146,2011-04-12,2011-09-05
17135,1139.73,7,162.81857142857143,355,2010-12-03,2011-11-23
17500,1138.0,3,379.3333333333333,12,2011-11-10,2011-11-22
17302,1135.63,5,227.12600000000003,290,2011-02-07,2011-11-25
17242,1135.04,2,567.52,72,2011-06-12,2011-08-23
15489,1134.28,3,378.0933333333333,188,2011-05-12,2011-11-17
16989,1133.25,6,188.875,143,2011-07-12,2011-12-02
17585,1133.07,4,283.2675,228,2011-01-05,2011-08-22
13282,1132.14,3,377.38000000000005,202,2011-05-03,2011-11-21
13772,1132.13,3,377.3766666666667,205,2011-04-14,2011-11-06
13310,1132.03,3,377.3433333333333,296,2011-01-19,2011-11-11
13610,1131.88,7,161.69714285714286,273,2011-02-27,2011-11-27
15500,1131.56,4,282.89,73,2011-09-19,2011-12-01
13447,1129.14,3,376.38000000000005,12,2011-11-04,2011-11-16
14824,1127.71,4,281.9275,81,2011-09-09,2011-11-29
12609,1126.85,3,375.6166666666666,240,2011-01-25,2011-09-22
14708,1126.37,3,375.45666666666665,365,2010-12-06,2011-12-07
17470,1125.07,5,225.01399999999998,323,2010-12-07,2011-10-26
14129,1123.8600000000001,5,224.77200000000002,259,2011-03-24,2011-12-08
15436,1122.53,3,374.1766666666667,221,2011-04-19,2011-11-27
13486,1122.41,3,374.1366666666667,76,2011-07-07,2011-09-22
17562,1122.38,7,160.34,159,2011-06-19,2011-11-25
16807,1121.59,3,373.8633333333333,128,2011-03-14,2011-07-20
16086,1121.39,5,224.27800000000002,307,2010-12-07,2011-10-11
15730,1120.88,3,373.6266666666667,140,2011-05-17,2011-10-05
17894,1119.81,8,139.97625,294,2010-12-08,2011-09-29
14276,1119.74,3,373.24666666666667,191,2011-02-23,2011-09-02
13064,1119.49,4,279.8725,314,2011-01-16,2011-11-27
12842,1118.99,2,559.495,238,2011-02-04,2011-09-30
15716,1118.81,4,279.7025,223,2010-12-05,2011-07-17
17788,1117.9,2,558.95,55,2011-08-02,2011-09-27
13591,1117.13,3,372.3766666666667,202,2011-03-18,2011-10-06
14971,1116.57,3,372.19,8,2011-10-27,2011-11-04
16350,1116.47,4,279.1175,312,2011-01-10,2011-11-18
12679,1113.02,4,278.255,225,2011-03-01,2011-10-12
17609,1112.22,5,222.44400000000002,286,2011-01-16,2011-10-30
16049,1111.79,3,370.59666666666664,34,2011-09-25,2011-10-30
14161,1110.52,3,370.17333333333335,153,2010-12-05,2011-05-08
14817,1110.34,2,555.17,76,2011-03-07,2011-05-23
15069,1109.53,1,1109.53,0,2011-06-13,2011-06-13
12399,1108.65,4,277.1625,142,2011-03-23,2011-08-12
15933,1107.46,3,369.15333333333336,65,2011-09-14,2011-11-18
16833,1106.53,4,276.6325,333,2011-01-09,2011-12-08
12857,1106.4,2,553.2,91,2011-02-10,2011-05-13
14410,1105.07,9,122.78555555555555,213,2011-02-07,2011-09-08
14948,1101.97,6,183.66166666666666,196,2011-05-04,2011-11-16
17047,1100.9,3,366.9666666666667,119,2011-05-18,2011-09-15
14744,1099.98,7,157.14000000000001,350,2010-12-08,2011-11-23
15978,1098.78,1,1098.78,0,2011-09-23,2011-09-23
13104,1098.48,6,183.08,351,2010-12-20,2011-12-06
17966,1098.43,5,219.686,223,2011-03-23,2011-11-02
16225,1096.32,5,219.26399999999998,232,2011-03-07,2011-10-26
16533,1095.56,3,365.18666666666667,48,2011-10-02,2011-11-20
13652,1095.08,3,365.02666666666664,322,2010-12-06,2011-10-25
15745,1094.59,4,273.6475,217,2011-04-17,2011-11-20
15608,1093.68,4,273.42,92,2011-08-11,2011-11-11
13521,1093.65,3,364.55,8,2011-11-29,2011-12-08
18189,1090.24,2,545.12,190,2011-03-17,2011-09-23
13853,1090.14,1,1090.14,0,2011-10-13,2011-10-13
12534,1089.18,1,1089.18,0,2011-08-01,2011-08-01
15763,1086.92,2,543.46,45,2011-09-23,2011-11-08
13467,1083.71,2,541.855,25,2011-11-03,2011-11-29
17041,1081.57,3,360.5233333333333,333,2010-12-14,2011-11-13
14561,1080.76,3,360.25333333333333,108,2011-06-08,2011-09-25
16200,1080.6200000000001,2,540.3100000000001,159,2011-06-28,2011-12-05
13726,1079.6599999999999,2,539.8299999999999,61,2011-08-31,2011-11-01
15197,1079.6100000000001,3,359.87000000000006,347,2010-12-16,2011-11-29
12354,1079.4,1,1079.4,0,2011-04-21,2011-04-21
13715,1079.34,5,215.868,91,2010-12-02,2011-03-03
14352,1078.96,4,269.74,116,2011-03-11,2011-07-05
16980,1078.96,2,539.48,36,2011-02-21,2011-03-29
16094,1078.23,4,269.5575,207,2011-05-04,2011-11-28
16563,1077.74,1,1077.74,0,2011-10-17,2011-10-17
13131,1073.3,3,357.76666666666665,164,2011-06-05,2011-11-16
15712,1072.3600000000001,5,214.47200000000004,278,2011-02-25,2011-11-30
15238,1071.99,3,357.33,154,2011-06-08,2011-11-10
13635,1071.03,1,1071.03,0,2011-10-03,2011-10-03
17522,1070.71,5,214.142,216,2011-05-05,2011-12-08
13761,1070.65,2,535.325,129,2011-06-13,2011-10-20
14212,1070.48,1,1070.48,0,2011-09-11,2011-09-11
17214,1069.1200000000001,6,178.1866666666667,298,2010-12-15,2011-10-10
16918,1068.82,6,178.13666666666666,267,2011-01-26,2011-10-21
15027,1066.1499999999999,4,266.53749999999997,207,2011-04-15,2011-11-09
17277,1065.3500000000001,2,532.6750000000001,95,2011-01-21,2011-04-26
14488,1064.28,1,1064.28,0,2011-10-03,2011-10-03
17287,1064.11,7,152.01571428571427,346,2010-12-02,2011-11-13
12951,1064.07,6,177.345,322,2011-01-13,2011-12-01
15801,1063.95,3,354.65000000000003,63,2011-08-22,2011-10-24
12936,1063.9,4,265.975,61,2011-09-22,2011-11-22
12815,1063.46,2,531.73,50,2011-05-25,2011-07-15
14411,1063.0,1,1063.0,0,2011-02-02,2011-02-02
16214,1062.75,3,354.25,98,2011-03-15,2011-06-22
15996,1060.68,6,176.78,277,2010-12-08,2011-09-12
15706,1060.56,4,265.14,52,2011-08-15,2011-10-07
17727,1060.25,1,1060.25,0,2011-11-24,2011-11-24
18130,1059.39,3,353.13000000000005,41,2011-10-13,2011-11-24
14465,1058.6200000000001,3,352.8733333333334,56,2011-02-10,2011-04-07
13455,1058.34,2,529.17,341,2010-12-08,2011-11-15
14419,1058.06,6,176.34333333333333,354,2010-12-10,2011-11-29
15407,1056.44,4,264.11,271,2011-02-07,2011-11-06
14514,1055.35,3,351.7833333333333,270,2011-01-12,2011-10-09
15977,1054.73,2,527.365,21,2011-10-31,2011-11-22
16728,1054.67,4,263.6675,218,2011-03-20,2011-10-24
12716,1053.49,2,526.745,129,2011-07-29,2011-12-06
14583,1052.55,5,210.51,200,2011-05-18,2011-12-04
16416,1051.4,3,350.4666666666667,29,2011-10-14,2011-11-13
12849,1050.8899999999999,2,525.4449999999999,237,2011-03-16,2011-11-08
14224,1050.12,4,262.53,209,2011-01-23,2011-08-21
15329,1049.7,3,349.90000000000003,132,2011-06-21,2011-10-31
14078,1049.37,6,174.89499999999998,271,2010-12-01,2011-08-30
15464,1048.85,1,1048.85,0,2011-01-05,2011-01-05
15839,1048.49,3,349.49666666666667,114,2011-07-14,2011-11-06
15777,1047.11,4,261.7775,120,2010-12-13,2011-04-12
16520,1046.57,3,348.8566666666666,179,2010-12-09,2011-06-06
14293,1046.56,4,261.64,365,2010-12-06,2011-12-06
17042,1044.3799999999999,5,208.87599999999998,244,2011-04-06,2011-12-07
15192,1044.32,3,348.1066666666666,245,2010-12-09,2011-08-12
14389,1043.46,2,521.73,125,2011-06-02,2011-10-05
15073,1043.41,3,347.80333333333334,177,2011-06-06,2011-11-30
12497,1043.1,1,1043.1,0,2011-09-19,2011-09-19
14584,1042.26,4,260.565,29,2011-05-25,2011-06-23
13719,1041.68,5,208.336,219,2011-04-19,2011-11-24
18221,1041.61,5,208.32199999999997,189,2011-05-12,2011-11-17
15434,1041.48,5,208.296,191,2011-05-23,2011-12-01
14446,1039.58,4,259.895,245,2011-04-07,2011-12-09
16320,1038.46,2,519.23,40,2011-05-10,2011-06-20
16175,1037.59,4,259.3975,145,2011-04-13,2011-09-06
12691,1035.8,6,172.63333333333333,329,2010-12-17,2011-11-11
16260,1035.45,1,1035.45,0,2011-10-20,2011-10-20
13639,1033.34,1,1033.34,0,2011-09-26,2011-09-26
17724,1033.0,3,344.3333333333333,67,2011-07-24,2011-09-29
12599,1032.58,7,147.51142857142855,275,2011-02-08,2011-11-10
17405,1031.41,3,343.80333333333334,149,2011-07-12,2011-12-08
12724,1031.41,4,257.8525,327,2011-01-11,2011-12-04
13235,1031.07,1,1031.07,0,2011-05-11,2011-05-11
12717,1030.98,2,515.49,94,2011-04-08,2011-07-11
13253,1030.4,2,515.2,182,2011-01-04,2011-07-06
17033,1030.14,3,343.38000000000005,273,2010-12-15,2011-09-14
15333,1028.56,1,1028.56,0,2011-05-15,2011-05-15
16682,1028.0,5,205.6,183,2011-06-05,2011-12-05
15104,1027.44,2,513.72,85,2011-03-02,2011-05-27
13956,1026.42,5,205.28400000000002,266,2011-03-13,2011-12-04
14904,1025.44,2,512.72,23,2011-11-14,2011-12-07
16160,1025.44,2,512.72,20,2011-09-15,2011-10-05
15658,1024.1000000000001,5,204.82000000000002,182,2010-12-02,2011-06-02
17096,1022.13,4,255.5325,246,2011-03-23,2011-11-24
14346,1021.58,2,510.79,176,2011-02-15,2011-08-11
13165,1021.48,2,510.74,305,2010-12-23,2011-10-24
12572,1020.42,2,510.21,43,2011-10-19,2011-12-01
13376,1019.76,3,339.92,135,2011-04-19,2011-09-01
18142,1019.52,2,509.76,58,2011-05-08,2011-07-05
12828,1018.71,6,169.785,127,2011-08-01,2011-12-07
14083,1018.43,9,113.15888888888888,367,2010-12-03,2011-12-05
12514,1017.68,1,1017.68,0,2011-03-17,2011-03-17
13728,1016.14,6,169.35666666666665,273,2011-02-02,2011-11-03
13867,1015.29,3,338.43,186,2011-05-05,2011-11-08
12642,1013.26,3,337.75333333333333,82,2011-08-24,2011-11-14
12739,1013.04,2,506.52,20,2011-09-01,2011-09-22
17197,1013.01,1,1013.01,0,2011-11-10,2011-11-10
14195,1012.0,2,506.0,50,2011-04-01,2011-05-22
14775,1011.9,3,337.3,313,2010-12-02,2011-10-12
16229,1010.6,2,505.3,125,2011-05-11,2011-09-13
13032,1010.18,2,505.09,34,2011-09-13,2011-10-18
16572,1009.6,3,336.53333333333336,148,2011-03-09,2011-08-04
16174,1009.5500000000001,3,336.5166666666667,25,2011-07-11,2011-08-05
17951,1008.5400000000001,3,336.18,333,2010-12-01,2011-10-31
17646,1008.39,3,336.13,145,2010-12-09,2011-05-04
14631,1006.98,3,335.66,248,2011-02-14,2011-10-20
13429,1006.8,4,251.7,64,2011-09-25,2011-11-29
17126,1004.75,5,200.95,210,2010-12-12,2011-07-10
14214,1004.38,5,200.876,246,2011-03-07,2011-11-09
13410,1003.06,5,200.612,267,2011-02-21,2011-11-15
12446,1002.3100000000001,1,1002.3100000000001,0,2011-10-13,2011-10-13
12545,1000.39,2,500.195,184,2011-03-25,2011-09-25
15508,1000.27,6,166.71166666666667,46,2011-04-18,2011-06-03
18143,1000.16,2,500.08,25,2011-07-21,2011-08-15
12722,997.63,4,249.4075,65,2011-07-12,2011-09-15
14540,996.26,3,332.08666666666664,299,2011-02-03,2011-11-30
15110,996.1,4,249.025,294,2011-01-25,2011-11-16
17594,993.18,2,496.59,169,2011-03-30,2011-09-15
16009,992.71,4,248.1775,137,2011-07-03,2011-11-17
13363,992.5,2,496.25,26,2011-10-27,2011-11-22
14223,991.13,3,330.37666666666667,171,2011-03-20,2011-09-08
16232,990.88,4,247.72,171,2011-05-08,2011-10-27
17324,990.23,4,247.5575,348,2010-12-08,2011-11-22
15062,987.86,4,246.965,288,2010-12-15,2011-09-29
18237,987.1,5,197.42000000000002,131,2011-07-28,2011-12-07
16376,987.01,2,493.505,8,2011-11-22,2011-12-01
13117,984.91,8,123.11375,350,2010-12-02,2011-11-18
17144,984.57,2,492.285,83,2011-09-16,2011-12-08
12510,982.5699999999999,2,491.28499999999997,182,2011-01-18,2011-07-20
15133,982.42,3,327.4733333333333,174,2011-02-11,2011-08-04
14138,982.3800000000001,2,491.19000000000005,62,2011-10-07,2011-12-08
15071,982.07,2,491.035,182,2011-03-09,2011-09-07
16188,981.86,4,245.465,198,2011-04-11,2011-10-26
16907,981.65,5,196.32999999999998,336,2010-12-09,2011-11-10
16085,981.51,5,196.302,297,2011-01-23,2011-11-16
12541,981.18,3,327.06,251,2011-03-04,2011-11-10
18170,980.31,3,326.77,183,2011-05-06,2011-11-06
13509,979.72,7,139.96,275,2011-02-28,2011-12-01
15506,979.26,3,326.42,116,2011-07-24,2011-11-17
13350,979.12,2,489.56,63,2011-09-21,2011-11-23
15132,977.9300000000001,5,195.586,244,2011-03-22,2011-11-21
14920,977.77,2,488.885,0,2011-05-11,2011-05-11
15860,977.21,8,122.15125,327,2010-12-06,2011-10-30
13026,975.36,5,195.072,274,2011-03-09,2011-12-08
